EBNO,Mod,RateRS,RateConv,BerEst
-9.6,2FSK,[223 255],'3/4',0.487668161434978
-9.5,2FSK,[223 255],'3/4',0
-9.4,2FSK,[223 255],'3/4',0.502522421524664
-9.3,2FSK,[223 255],'3/4',0
-9.2,2FSK,[223 255],'3/4',0.504484304932735
-9.1,2FSK,[223 255],'3/4',0
-9,2FSK,[223 255],'3/4',0.492993273542601
-8.9,2FSK,[223 255],'3/4',0
-8.8,2FSK,[223 255],'3/4',0.50140134529148
-8.7,2FSK,[223 255],'3/4',0
-8.6,2FSK,[223 255],'3/4',0.502242152466368
-8.5,2FSK,[223 255],'3/4',0
-8.4,2FSK,[223 255],'3/4',0.503923766816143
-8.3,2FSK,[223 255],'3/4',0
-8.2,2FSK,[223 255],'3/4',0.496917040358744
-8.1,2FSK,[223 255],'3/4',0
-8,2FSK,[223 255],'3/4',0.50420403587444
-7.9,2FSK,[223 255],'3/4',0
-7.8,2FSK,[223 255],'3/4',0.507567264573991
-7.7,2FSK,[223 255],'3/4',0
-7.6,2FSK,[223 255],'3/4',0.490470852017937
-7.5,2FSK,[223 255],'3/4',0
-7.4,2FSK,[223 255],'3/4',0.496636771300448
-7.3,2FSK,[223 255],'3/4',0
-7.2,2FSK,[223 255],'3/4',0.494674887892377
-7.1,2FSK,[223 255],'3/4',0
-7,2FSK,[223 255],'3/4',0.497477578475336
-6.9,2FSK,[223 255],'3/4',0
-6.8,2FSK,[223 255],'3/4',0.490470852017937
-6.7,2FSK,[223 255],'3/4',0
-6.6,2FSK,[223 255],'3/4',0.516816143497758
-6.5,2FSK,[223 255],'3/4',0
-6.4,2FSK,[223 255],'3/4',0.503923766816143
-6.3,2FSK,[223 255],'3/4',0
-6.2,2FSK,[223 255],'3/4',0.496917040358744
-6.1,2FSK,[223 255],'3/4',0
-6,2FSK,[223 255],'3/4',0.489910313901345
-5.9,2FSK,[223 255],'3/4',0
-5.8,2FSK,[223 255],'3/4',0.494955156950673
-5.7,2FSK,[223 255],'3/4',0
-5.6,2FSK,[223 255],'3/4',0.498318385650224
-5.5,2FSK,[223 255],'3/4',0
-5.4,2FSK,[223 255],'3/4',0.493273542600897
-5.3,2FSK,[223 255],'3/4',0
-5.2,2FSK,[223 255],'3/4',0.501961883408072
-5.1,2FSK,[223 255],'3/4',0
-5,2FSK,[223 255],'3/4',0.510089686098655
-4.9,2FSK,[223 255],'3/4',0
-4.8,2FSK,[223 255],'3/4',0.495515695067265
-4.7,2FSK,[223 255],'3/4',0
-4.6,2FSK,[223 255],'3/4',0.495795964125561
-4.5,2FSK,[223 255],'3/4',0
-4.4,2FSK,[223 255],'3/4',0.5
-4.3,2FSK,[223 255],'3/4',0
-4.2,2FSK,[223 255],'3/4',0.5
-4.1,2FSK,[223 255],'3/4',0
-4,2FSK,[223 255],'3/4',0.516255605381166
-3.9,2FSK,[223 255],'3/4',0
-3.8,2FSK,[223 255],'3/4',0.5
-3.7,2FSK,[223 255],'3/4',0
-3.6,2FSK,[223 255],'3/4',0.502522421524664
-3.5,2FSK,[223 255],'3/4',0
-3.4,2FSK,[223 255],'3/4',0.487387892376682
-3.3,2FSK,[223 255],'3/4',0
-3.2,2FSK,[223 255],'3/4',0.496356502242152
-3.1,2FSK,[223 255],'3/4',0
-3,2FSK,[223 255],'3/4',0.506726457399103
-2.9,2FSK,[223 255],'3/4',0
-2.8,2FSK,[223 255],'3/4',0.506446188340807
-2.7,2FSK,[223 255],'3/4',0
-2.6,2FSK,[223 255],'3/4',0.506726457399103
-2.5,2FSK,[223 255],'3/4',0
-2.4,2FSK,[223 255],'3/4',0.48822869955157
-2.3,2FSK,[223 255],'3/4',0
-2.2,2FSK,[223 255],'3/4',0.486547085201794
-2.1,2FSK,[223 255],'3/4',0
-2,2FSK,[223 255],'3/4',0.498038116591928
-1.9,2FSK,[223 255],'3/4',0
-1.8,2FSK,[223 255],'3/4',0.515695067264574
-1.7,2FSK,[223 255],'3/4',0
-1.6,2FSK,[223 255],'3/4',0.49859865470852
-1.5,2FSK,[223 255],'3/4',0
-1.4,2FSK,[223 255],'3/4',0.478139013452915
-1.3,2FSK,[223 255],'3/4',0
-1.2,2FSK,[223 255],'3/4',0.507006726457399
-1.1,2FSK,[223 255],'3/4',0
-1,2FSK,[223 255],'3/4',0.500280269058296
-0.9,2FSK,[223 255],'3/4',0
-0.799999999999999,2FSK,[223 255],'3/4',0.499439461883408
-0.699999999999999,2FSK,[223 255],'3/4',0
-0.6,2FSK,[223 255],'3/4',0.498318385650224
-0.5,2FSK,[223 255],'3/4',0
-0.399999999999999,2FSK,[223 255],'3/4',0.482343049327354
-0.299999999999999,2FSK,[223 255],'3/4',0
-0.199999999999999,2FSK,[223 255],'3/4',0.496076233183857
-0.0999999999999996,2FSK,[223 255],'3/4',0
0,2FSK,[223 255],'3/4',0.505605381165919
0.100000000000001,2FSK,[223 255],'3/4',0
0.200000000000001,2FSK,[223 255],'3/4',0.491311659192825
0.300000000000001,2FSK,[223 255],'3/4',0
0.4,2FSK,[223 255],'3/4',0.492993273542601
0.5,2FSK,[223 255],'3/4',0
0.600000000000001,2FSK,[223 255],'3/4',0.486266816143498
0.700000000000001,2FSK,[223 255],'3/4',0
0.800000000000001,2FSK,[223 255],'3/4',0.504484304932735
0.9,2FSK,[223 255],'3/4',0
1,2FSK,[223 255],'3/4',0.497757847533632
1.1,2FSK,[223 255],'3/4',0
1.2,2FSK,[223 255],'3/4',0.476457399103139
1.3,2FSK,[223 255],'3/4',0
1.4,2FSK,[223 255],'3/4',0.489630044843049
1.5,2FSK,[223 255],'3/4',0
1.6,2FSK,[223 255],'3/4',0.477858744394619
1.7,2FSK,[223 255],'3/4',0
1.8,2FSK,[223 255],'3/4',0.462724215246637
1.9,2FSK,[223 255],'3/4',0
2,2FSK,[223 255],'3/4',0.452634529147982
2.1,2FSK,[223 255],'3/4',0
2.2,2FSK,[223 255],'3/4',0.472813901345291
2.3,2FSK,[223 255],'3/4',0
2.4,2FSK,[223 255],'3/4',0.469170403587444
2.5,2FSK,[223 255],'3/4',0
2.6,2FSK,[223 255],'3/4',0.451233183856502
2.7,2FSK,[223 255],'3/4',0
2.8,2FSK,[223 255],'3/4',0.437219730941704
2.9,2FSK,[223 255],'3/4',0
3,2FSK,[223 255],'3/4',0.439461883408072
3.1,2FSK,[223 255],'3/4',0
3.2,2FSK,[223 255],'3/4',0.444506726457399
3.3,2FSK,[223 255],'3/4',0
3.4,2FSK,[223 255],'3/4',0.444226457399103
3.5,2FSK,[223 255],'3/4',0
3.6,2FSK,[223 255],'3/4',0.425448430493274
3.7,2FSK,[223 255],'3/4',0
3.8,2FSK,[223 255],'3/4',0.413677130044843
3.9,2FSK,[223 255],'3/4',0
4,2FSK,[223 255],'3/4',0.422085201793722
4.1,2FSK,[223 255],'3/4',0
4.2,2FSK,[223 255],'3/4',0.404428251121076
4.3,2FSK,[223 255],'3/4',0
4.4,2FSK,[223 255],'3/4',0.368553811659193
4.5,2FSK,[223 255],'3/4',0
4.6,2FSK,[223 255],'3/4',0.399943946188341
4.7,2FSK,[223 255],'3/4',0
4.8,2FSK,[223 255],'3/4',0.370795964125561
4.9,2FSK,[223 255],'3/4',0
5,2FSK,[223 255],'3/4',0.352858744394619
5.1,2FSK,[223 255],'3/4',0
5.2,2FSK,[223 255],'3/4',0.309136771300448
5.3,2FSK,[223 255],'3/4',0
5.4,2FSK,[223 255],'3/4',0.315582959641256
5.5,2FSK,[223 255],'3/4',0
5.6,2FSK,[223 255],'3/4',0.362107623318386
5.7,2FSK,[223 255],'3/4',0
5.8,2FSK,[223 255],'3/4',0.328195067264574
5.9,2FSK,[223 255],'3/4',0
6,2FSK,[223 255],'3/4',0.280269058295964
6.1,2FSK,[223 255],'3/4',0
6.2,2FSK,[223 255],'3/4',0.247384155455904
6.3,2FSK,[223 255],'3/4',0
6.4,2FSK,[223 255],'3/4',0.247571001494768
6.5,2FSK,[223 255],'3/4',0
6.6,2FSK,[223 255],'3/4',0.266816143497758
6.7,2FSK,[223 255],'3/4',0
6.8,2FSK,[223 255],'3/4',0.279895366218236
6.9,2FSK,[223 255],'3/4',0
7,2FSK,[223 255],'3/4',0.241405082212257
7.1,2FSK,[223 255],'3/4',0
7.2,2FSK,[223 255],'3/4',0.314181614349776
7.3,2FSK,[223 255],'3/4',0
7.4,2FSK,[223 255],'3/4',0.127242152466368
7.5,2FSK,[223 255],'3/4',0
7.6,2FSK,[223 255],'3/4',0.078195067264574
7.7,2FSK,[223 255],'3/4',0
7.8,2FSK,[223 255],'3/4',0.181474215246637
7.9,2FSK,[223 255],'3/4',0
8,2FSK,[223 255],'3/4',0.0286154708520179
8.1,2FSK,[223 255],'3/4',0
8.2,2FSK,[223 255],'3/4',0.0599215246636771
8.3,2FSK,[223 255],'3/4',0
8.4,2FSK,[223 255],'3/4',0.010843513220968
8.5,2FSK,[223 255],'3/4',0
8.6,2FSK,[223 255],'3/4',0.018785601745243
8.7,2FSK,[223 255],'3/4',0
8.8,2FSK,[223 255],'3/4',0.0100123704963662
8.9,2FSK,[223 255],'3/4',0
9,2FSK,[223 255],'3/4',0.0343173891380169
9.1,2FSK,[223 255],'3/4',0
9.2,2FSK,[223 255],'3/4',0.00988174453927383
9.3,2FSK,[223 255],'3/4',0
9.4,2FSK,[223 255],'3/4',0.00327291978076731
9.5,2FSK,[223 255],'3/4',0
9.6,2FSK,[223 255],'3/4',0.00323744941485289
9.7,2FSK,[223 255],'3/4',0
9.8,2FSK,[223 255],'3/4',0.0010959448946232
9.9,2FSK,[223 255],'3/4',0
10,2FSK,[223 255],'3/4',0.000260681480987547
10.1,2FSK,[223 255],'3/4',0
10.2,2FSK,[223 255],'3/4',0.000627335111617779
10.3,2FSK,[223 255],'3/4',0
10.4,2FSK,[223 255],'3/4',0.000552243549446098
10.5,2FSK,[223 255],'3/4',0
10.6,2FSK,[223 255],'3/4',0.000138303863154056
10.7,2FSK,[223 255],'3/4',0
10.8,2FSK,[223 255],'3/4',0.000106937464505648
10.9,2FSK,[223 255],'3/4',0
11,2FSK,[223 255],'3/4',0.000347117959306236
11.1,2FSK,[223 255],'3/4',0
11.2,2FSK,[223 255],'3/4',0.000169625711243404
11.3,2FSK,[223 255],'3/4',0
11.4,2FSK,[223 255],'3/4',5.16998262885837e-06
11.5,2FSK,[223 255],'3/4',0
11.6,2FSK,[223 255],'3/4',7.26997557288208e-06
11.7,2FSK,[223 255],'3/4',0
11.8,2FSK,[223 255],'3/4',7.00997644647914e-06
11.9,2FSK,[223 255],'3/4',0
12,2FSK,[223 255],'3/4',0
12.1,2FSK,[223 255],'3/4',0
12.2,2FSK,[223 255],'3/4',0
12.3,2FSK,[223 255],'3/4',0
12.4,2FSK,[223 255],'3/4',0
12.5,2FSK,[223 255],'3/4',0
12.6,2FSK,[223 255],'3/4',0
12.7,2FSK,[223 255],'3/4',0
12.8,2FSK,[223 255],'3/4',0
12.9,2FSK,[223 255],'3/4',0
13,2FSK,[223 255],'3/4',0
13.1,2FSK,[223 255],'3/4',0
13.2,2FSK,[223 255],'3/4',0
13.3,2FSK,[223 255],'3/4',0
13.4,2FSK,[223 255],'3/4',0
13.5,2FSK,[223 255],'3/4',0
13.6,2FSK,[223 255],'3/4',0
13.7,2FSK,[223 255],'3/4',0
13.8,2FSK,[223 255],'3/4',0
13.9,2FSK,[223 255],'3/4',0
14,2FSK,[223 255],'3/4',0
14.1,2FSK,[223 255],'3/4',0
14.2,2FSK,[223 255],'3/4',0
14.3,2FSK,[223 255],'3/4',0
14.4,2FSK,[223 255],'3/4',0
14.5,2FSK,[223 255],'3/4',0
14.6,2FSK,[223 255],'3/4',0
14.7,2FSK,[223 255],'3/4',0
14.8,2FSK,[223 255],'3/4',0
14.9,2FSK,[223 255],'3/4',0
15,2FSK,[223 255],'3/4',0
15.1,2FSK,[223 255],'3/4',0
15.2,2FSK,[223 255],'3/4',0
15.3,2FSK,[223 255],'3/4',0
15.4,2FSK,[223 255],'3/4',0
15.5,2FSK,[223 255],'3/4',0
15.6,2FSK,[223 255],'3/4',0
15.7,2FSK,[223 255],'3/4',0
15.8,2FSK,[223 255],'3/4',0
15.9,2FSK,[223 255],'3/4',0
16,2FSK,[223 255],'3/4',0
16.1,2FSK,[223 255],'3/4',0
16.2,2FSK,[223 255],'3/4',0
16.3,2FSK,[223 255],'3/4',0
16.4,2FSK,[223 255],'3/4',0
16.5,2FSK,[223 255],'3/4',0
16.6,2FSK,[223 255],'3/4',0
16.7,2FSK,[223 255],'3/4',0
16.8,2FSK,[223 255],'3/4',0
16.9,2FSK,[223 255],'3/4',0
17,2FSK,[223 255],'3/4',0
17.1,2FSK,[223 255],'3/4',0
17.2,2FSK,[223 255],'3/4',0
17.3,2FSK,[223 255],'3/4',0
17.4,2FSK,[223 255],'3/4',0
17.5,2FSK,[223 255],'3/4',0
17.6,2FSK,[223 255],'3/4',0
17.7,2FSK,[223 255],'3/4',0
17.8,2FSK,[223 255],'3/4',0
17.9,2FSK,[223 255],'3/4',0
18,2FSK,[223 255],'3/4',0
18.1,2FSK,[223 255],'3/4',0
18.2,2FSK,[223 255],'3/4',0
18.3,2FSK,[223 255],'3/4',0
18.4,2FSK,[223 255],'3/4',0
18.5,2FSK,[223 255],'3/4',0
18.6,2FSK,[223 255],'3/4',0
18.7,2FSK,[223 255],'3/4',0
18.8,2FSK,[223 255],'3/4',0
18.9,2FSK,[223 255],'3/4',0
19,2FSK,[223 255],'3/4',0
19.1,2FSK,[223 255],'3/4',0
19.2,2FSK,[223 255],'3/4',0
19.3,2FSK,[223 255],'3/4',0
19.4,2FSK,[223 255],'3/4',0
19.5,2FSK,[223 255],'3/4',0
19.6,2FSK,[223 255],'3/4',0
19.7,2FSK,[223 255],'3/4',0
19.8,2FSK,[223 255],'3/4',0
19.9,2FSK,[223 255],'3/4',0
20,2FSK,[223 255],'3/4',0
-10,2FSK,[223 255],'5/6',0.494394618834081
-9.9,2FSK,[223 255],'5/6',0
-9.8,2FSK,[223 255],'5/6',0.510369955156951
-9.7,2FSK,[223 255],'5/6',0
-9.6,2FSK,[223 255],'5/6',0.494674887892377
-9.5,2FSK,[223 255],'5/6',0
-9.4,2FSK,[223 255],'5/6',0.494394618834081
-9.3,2FSK,[223 255],'5/6',0
-9.2,2FSK,[223 255],'5/6',0.495235426008969
-9.1,2FSK,[223 255],'5/6',0
-9,2FSK,[223 255],'5/6',0.491872197309417
-8.9,2FSK,[223 255],'5/6',0
-8.8,2FSK,[223 255],'5/6',0.496636771300448
-8.7,2FSK,[223 255],'5/6',0
-8.6,2FSK,[223 255],'5/6',0.50420403587444
-8.5,2FSK,[223 255],'5/6',0
-8.4,2FSK,[223 255],'5/6',0.514013452914798
-8.3,2FSK,[223 255],'5/6',0
-8.2,2FSK,[223 255],'5/6',0.491311659192825
-8.1,2FSK,[223 255],'5/6',0
-8,2FSK,[223 255],'5/6',0.482343049327354
-7.9,2FSK,[223 255],'5/6',0
-7.8,2FSK,[223 255],'5/6',0.510650224215247
-7.7,2FSK,[223 255],'5/6',0
-7.6,2FSK,[223 255],'5/6',0.48822869955157
-7.5,2FSK,[223 255],'5/6',0
-7.4,2FSK,[223 255],'5/6',0.496636771300448
-7.3,2FSK,[223 255],'5/6',0
-7.2,2FSK,[223 255],'5/6',0.519899103139013
-7.1,2FSK,[223 255],'5/6',0
-7,2FSK,[223 255],'5/6',0.494394618834081
-6.9,2FSK,[223 255],'5/6',0
-6.8,2FSK,[223 255],'5/6',0.49859865470852
-6.7,2FSK,[223 255],'5/6',0
-6.6,2FSK,[223 255],'5/6',0.492152466367713
-6.5,2FSK,[223 255],'5/6',0
-6.4,2FSK,[223 255],'5/6',0.506165919282511
-6.3,2FSK,[223 255],'5/6',0
-6.2,2FSK,[223 255],'5/6',0.507006726457399
-6.1,2FSK,[223 255],'5/6',0
-6,2FSK,[223 255],'5/6',0.504484304932735
-5.9,2FSK,[223 255],'5/6',0
-5.8,2FSK,[223 255],'5/6',0.512051569506726
-5.7,2FSK,[223 255],'5/6',0
-5.6,2FSK,[223 255],'5/6',0.48822869955157
-5.5,2FSK,[223 255],'5/6',0
-5.4,2FSK,[223 255],'5/6',0.50420403587444
-5.3,2FSK,[223 255],'5/6',0
-5.2,2FSK,[223 255],'5/6',0.48682735426009
-5.1,2FSK,[223 255],'5/6',0
-5,2FSK,[223 255],'5/6',0.48822869955157
-4.9,2FSK,[223 255],'5/6',0
-4.8,2FSK,[223 255],'5/6',0.514013452914798
-4.7,2FSK,[223 255],'5/6',0
-4.6,2FSK,[223 255],'5/6',0.50280269058296
-4.5,2FSK,[223 255],'5/6',0
-4.4,2FSK,[223 255],'5/6',0.504764573991031
-4.3,2FSK,[223 255],'5/6',0
-4.2,2FSK,[223 255],'5/6',0.505885650224215
-4.1,2FSK,[223 255],'5/6',0
-4,2FSK,[223 255],'5/6',0.498878923766816
-3.9,2FSK,[223 255],'5/6',0
-3.8,2FSK,[223 255],'5/6',0.497757847533632
-3.7,2FSK,[223 255],'5/6',0
-3.6,2FSK,[223 255],'5/6',0.512331838565022
-3.5,2FSK,[223 255],'5/6',0
-3.4,2FSK,[223 255],'5/6',0.49859865470852
-3.3,2FSK,[223 255],'5/6',0
-3.2,2FSK,[223 255],'5/6',0.496917040358744
-3.1,2FSK,[223 255],'5/6',0
-3,2FSK,[223 255],'5/6',0.501681614349776
-2.9,2FSK,[223 255],'5/6',0
-2.8,2FSK,[223 255],'5/6',0.507847533632287
-2.7,2FSK,[223 255],'5/6',0
-2.6,2FSK,[223 255],'5/6',0.526345291479821
-2.5,2FSK,[223 255],'5/6',0
-2.4,2FSK,[223 255],'5/6',0.502242152466368
-2.3,2FSK,[223 255],'5/6',0
-2.2,2FSK,[223 255],'5/6',0.492432735426009
-2.1,2FSK,[223 255],'5/6',0
-2,2FSK,[223 255],'5/6',0.494114349775785
-1.9,2FSK,[223 255],'5/6',0
-1.8,2FSK,[223 255],'5/6',0.487668161434978
-1.7,2FSK,[223 255],'5/6',0
-1.6,2FSK,[223 255],'5/6',0.508968609865471
-1.5,2FSK,[223 255],'5/6',0
-1.4,2FSK,[223 255],'5/6',0.49719730941704
-1.3,2FSK,[223 255],'5/6',0
-1.2,2FSK,[223 255],'5/6',0.498878923766816
-1.1,2FSK,[223 255],'5/6',0
-1,2FSK,[223 255],'5/6',0.512892376681614
-0.9,2FSK,[223 255],'5/6',0
-0.799999999999999,2FSK,[223 255],'5/6',0.507847533632287
-0.699999999999999,2FSK,[223 255],'5/6',0
-0.6,2FSK,[223 255],'5/6',0.506446188340807
-0.5,2FSK,[223 255],'5/6',0
-0.399999999999999,2FSK,[223 255],'5/6',0.496076233183857
-0.299999999999999,2FSK,[223 255],'5/6',0
-0.199999999999999,2FSK,[223 255],'5/6',0.510930493273543
-0.0999999999999996,2FSK,[223 255],'5/6',0
0,2FSK,[223 255],'5/6',0.491872197309417
0.100000000000001,2FSK,[223 255],'5/6',0
0.200000000000001,2FSK,[223 255],'5/6',0.510089686098655
0.300000000000001,2FSK,[223 255],'5/6',0
0.4,2FSK,[223 255],'5/6',0.514013452914798
0.5,2FSK,[223 255],'5/6',0
0.600000000000001,2FSK,[223 255],'5/6',0.476737668161435
0.700000000000001,2FSK,[223 255],'5/6',0
0.800000000000001,2FSK,[223 255],'5/6',0.490470852017937
0.9,2FSK,[223 255],'5/6',0
1,2FSK,[223 255],'5/6',0.492713004484305
1.1,2FSK,[223 255],'5/6',0
1.2,2FSK,[223 255],'5/6',0.505044843049327
1.3,2FSK,[223 255],'5/6',0
1.4,2FSK,[223 255],'5/6',0.490190582959641
1.5,2FSK,[223 255],'5/6',0
1.6,2FSK,[223 255],'5/6',0.482903587443946
1.7,2FSK,[223 255],'5/6',0
1.8,2FSK,[223 255],'5/6',0.495515695067265
1.9,2FSK,[223 255],'5/6',0
2,2FSK,[223 255],'5/6',0.492432735426009
2.1,2FSK,[223 255],'5/6',0
2.2,2FSK,[223 255],'5/6',0.495515695067265
2.3,2FSK,[223 255],'5/6',0
2.4,2FSK,[223 255],'5/6',0.50280269058296
2.5,2FSK,[223 255],'5/6',0
2.6,2FSK,[223 255],'5/6',0.492152466367713
2.7,2FSK,[223 255],'5/6',0
2.8,2FSK,[223 255],'5/6',0.495235426008969
2.9,2FSK,[223 255],'5/6',0
3,2FSK,[223 255],'5/6',0.506726457399103
3.1,2FSK,[223 255],'5/6',0
3.2,2FSK,[223 255],'5/6',0.483183856502242
3.3,2FSK,[223 255],'5/6',0
3.4,2FSK,[223 255],'5/6',0.492993273542601
3.5,2FSK,[223 255],'5/6',0
3.6,2FSK,[223 255],'5/6',0.505044843049327
3.7,2FSK,[223 255],'5/6',0
3.8,2FSK,[223 255],'5/6',0.509809417040359
3.9,2FSK,[223 255],'5/6',0
4,2FSK,[223 255],'5/6',0.497757847533632
4.1,2FSK,[223 255],'5/6',0
4.2,2FSK,[223 255],'5/6',0.494955156950673
4.3,2FSK,[223 255],'5/6',0
4.4,2FSK,[223 255],'5/6',0.506726457399103
4.5,2FSK,[223 255],'5/6',0
4.6,2FSK,[223 255],'5/6',0.490470852017937
4.7,2FSK,[223 255],'5/6',0
4.8,2FSK,[223 255],'5/6',0.458800448430493
4.9,2FSK,[223 255],'5/6',0
5,2FSK,[223 255],'5/6',0.479820627802691
5.1,2FSK,[223 255],'5/6',0
5.2,2FSK,[223 255],'5/6',0.48262331838565
5.3,2FSK,[223 255],'5/6',0
5.4,2FSK,[223 255],'5/6',0.493273542600897
5.5,2FSK,[223 255],'5/6',0
5.6,2FSK,[223 255],'5/6',0.494955156950673
5.7,2FSK,[223 255],'5/6',0
5.8,2FSK,[223 255],'5/6',0.48822869955157
5.9,2FSK,[223 255],'5/6',0
6,2FSK,[223 255],'5/6',0.479820627802691
6.1,2FSK,[223 255],'5/6',0
6.2,2FSK,[223 255],'5/6',0.495515695067265
6.3,2FSK,[223 255],'5/6',0
6.4,2FSK,[223 255],'5/6',0.455717488789238
6.5,2FSK,[223 255],'5/6',0
6.6,2FSK,[223 255],'5/6',0.480661434977578
6.7,2FSK,[223 255],'5/6',0
6.8,2FSK,[223 255],'5/6',0.471973094170404
6.9,2FSK,[223 255],'5/6',0
7,2FSK,[223 255],'5/6',0.509809417040359
7.1,2FSK,[223 255],'5/6',0
7.2,2FSK,[223 255],'5/6',0.46804932735426
7.3,2FSK,[223 255],'5/6',0
7.4,2FSK,[223 255],'5/6',0.45627802690583
7.5,2FSK,[223 255],'5/6',0
7.6,2FSK,[223 255],'5/6',0.427410313901345
7.7,2FSK,[223 255],'5/6',0
7.8,2FSK,[223 255],'5/6',0.435257847533632
7.9,2FSK,[223 255],'5/6',0
8,2FSK,[223 255],'5/6',0.454035874439462
8.1,2FSK,[223 255],'5/6',0
8.2,2FSK,[223 255],'5/6',0.39377802690583
8.3,2FSK,[223 255],'5/6',0
8.4,2FSK,[223 255],'5/6',0.404428251121076
8.5,2FSK,[223 255],'5/6',0
8.6,2FSK,[223 255],'5/6',0.292600896860987
8.7,2FSK,[223 255],'5/6',0
8.8,2FSK,[223 255],'5/6',0.318665919282511
8.9,2FSK,[223 255],'5/6',0
9,2FSK,[223 255],'5/6',0.302410313901345
9.1,2FSK,[223 255],'5/6',0
9.2,2FSK,[223 255],'5/6',0.329035874439462
9.3,2FSK,[223 255],'5/6',0
9.4,2FSK,[223 255],'5/6',0.471692825112108
9.5,2FSK,[223 255],'5/6',0
9.6,2FSK,[223 255],'5/6',0.341928251121076
9.7,2FSK,[223 255],'5/6',0
9.8,2FSK,[223 255],'5/6',0.152326233183856
9.9,2FSK,[223 255],'5/6',0
10,2FSK,[223 255],'5/6',0.147757847533632
10.1,2FSK,[223 255],'5/6',0
10.2,2FSK,[223 255],'5/6',0.0681988041853513
10.3,2FSK,[223 255],'5/6',0
10.4,2FSK,[223 255],'5/6',0.0831998718770019
10.5,2FSK,[223 255],'5/6',0
10.6,2FSK,[223 255],'5/6',0.102298206278027
10.7,2FSK,[223 255],'5/6',0
10.8,2FSK,[223 255],'5/6',0.0880745515695067
10.9,2FSK,[223 255],'5/6',0
11,2FSK,[223 255],'5/6',0.0488719170403587
11.1,2FSK,[223 255],'5/6',0
11.2,2FSK,[223 255],'5/6',0.0658377496942519
11.3,2FSK,[223 255],'5/6',0
11.4,2FSK,[223 255],'5/6',0.0102511970814015
11.5,2FSK,[223 255],'5/6',0
11.6,2FSK,[223 255],'5/6',0.0195387572069186
11.7,2FSK,[223 255],'5/6',0
11.8,2FSK,[223 255],'5/6',0.0147608370702541
11.9,2FSK,[223 255],'5/6',0
12,2FSK,[223 255],'5/6',0.00510607830576177
12.1,2FSK,[223 255],'5/6',0
12.2,2FSK,[223 255],'5/6',0.0163256726457399
12.3,2FSK,[223 255],'5/6',0
12.4,2FSK,[223 255],'5/6',0.00425890336204238
12.5,2FSK,[223 255],'5/6',0
12.6,2FSK,[223 255],'5/6',0.00498092203603178
12.7,2FSK,[223 255],'5/6',0
12.8,2FSK,[223 255],'5/6',0.00148131923870566
12.9,2FSK,[223 255],'5/6',0
13,2FSK,[223 255],'5/6',0.00050753451234684
13.1,2FSK,[223 255],'5/6',0
13.2,2FSK,[223 255],'5/6',0.00122820610488772
13.3,2FSK,[223 255],'5/6',0
13.4,2FSK,[223 255],'5/6',0.000432660251800913
13.5,2FSK,[223 255],'5/6',0
13.6,2FSK,[223 255],'5/6',0.000204122493375781
13.7,2FSK,[223 255],'5/6',0
13.8,2FSK,[223 255],'5/6',0.000142872503962596
13.9,2FSK,[223 255],'5/6',0
14,2FSK,[223 255],'5/6',9.49617515167502e-05
14.1,2FSK,[223 255],'5/6',0
14.2,2FSK,[223 255],'5/6',5.18776600270179e-05
14.3,2FSK,[223 255],'5/6',0
14.4,2FSK,[223 255],'5/6',3.03975308793031e-05
14.5,2FSK,[223 255],'5/6',0
14.6,2FSK,[223 255],'5/6',3.84147361491099e-05
14.7,2FSK,[223 255],'5/6',0
14.8,2FSK,[223 255],'5/6',8.23997231369303e-06
14.9,2FSK,[223 255],'5/6',0
15,2FSK,[223 255],'5/6',6.82997705127711e-06
15.1,2FSK,[223 255],'5/6',0
15.2,2FSK,[223 255],'5/6',6.32997873127146e-06
15.3,2FSK,[223 255],'5/6',0
15.4,2FSK,[223 255],'5/6',0
15.5,2FSK,[223 255],'5/6',0
15.6,2FSK,[223 255],'5/6',0
15.7,2FSK,[223 255],'5/6',0
15.8,2FSK,[223 255],'5/6',0
15.9,2FSK,[223 255],'5/6',0
16,2FSK,[223 255],'5/6',0
16.1,2FSK,[223 255],'5/6',0
16.2,2FSK,[223 255],'5/6',0
16.3,2FSK,[223 255],'5/6',0
16.4,2FSK,[223 255],'5/6',0
16.5,2FSK,[223 255],'5/6',0
16.6,2FSK,[223 255],'5/6',0
16.7,2FSK,[223 255],'5/6',0
16.8,2FSK,[223 255],'5/6',0
16.9,2FSK,[223 255],'5/6',0
17,2FSK,[223 255],'5/6',0
17.1,2FSK,[223 255],'5/6',0
17.2,2FSK,[223 255],'5/6',0
17.3,2FSK,[223 255],'5/6',0
17.4,2FSK,[223 255],'5/6',0
17.5,2FSK,[223 255],'5/6',0
17.6,2FSK,[223 255],'5/6',0
17.7,2FSK,[223 255],'5/6',0
17.8,2FSK,[223 255],'5/6',0
17.9,2FSK,[223 255],'5/6',0
18,2FSK,[223 255],'5/6',0
18.1,2FSK,[223 255],'5/6',0
18.2,2FSK,[223 255],'5/6',0
18.3,2FSK,[223 255],'5/6',0
18.4,2FSK,[223 255],'5/6',0
18.5,2FSK,[223 255],'5/6',0
18.6,2FSK,[223 255],'5/6',0
18.7,2FSK,[223 255],'5/6',0
18.8,2FSK,[223 255],'5/6',0
18.9,2FSK,[223 255],'5/6',0
