EBNO,Mod,RateRS,RateConv,BerEst
-10,2FSK,[223 255],'1/2',0.496917040358744
-9.8,2FSK,[223 255],'1/2',0.492432735426009
-9.6,2FSK,[223 255],'1/2',0.506165919282511
-9.4,2FSK,[223 255],'1/2',0.496076233183857
-9.2,2FSK,[223 255],'1/2',0.502242152466368
-9,2FSK,[223 255],'1/2',0.500280269058296
-8.8,2FSK,[223 255],'1/2',0.505325112107623
-8.6,2FSK,[223 255],'1/2',0.494114349775785
-8.4,2FSK,[223 255],'1/2',0.496356502242152
-8.2,2FSK,[223 255],'1/2',0.493553811659193
-8,2FSK,[223 255],'1/2',0.495235426008969
-7.8,2FSK,[223 255],'1/2',0.480661434977578
-7.6,2FSK,[223 255],'1/2',0.506446188340807
-7.4,2FSK,[223 255],'1/2',0.501121076233184
-7.2,2FSK,[223 255],'1/2',0.485986547085202
-7,2FSK,[223 255],'1/2',0.497477578475336
-6.8,2FSK,[223 255],'1/2',0.491591928251121
-6.6,2FSK,[223 255],'1/2',0.495235426008969
-6.4,2FSK,[223 255],'1/2',0.494674887892377
-6.2,2FSK,[223 255],'1/2',0.495515695067265
-6,2FSK,[223 255],'1/2',0.480661434977578
-5.8,2FSK,[223 255],'1/2',0.489349775784753
-5.6,2FSK,[223 255],'1/2',0.494955156950673
-5.4,2FSK,[223 255],'1/2',0.496917040358744
-5.2,2FSK,[223 255],'1/2',0.474215246636771
-5,2FSK,[223 255],'1/2',0.493273542600897
-4.8,2FSK,[223 255],'1/2',0.485986547085202
-4.6,2FSK,[223 255],'1/2',0.494955156950673
-4.4,2FSK,[223 255],'1/2',0.490470852017937
-4.2,2FSK,[223 255],'1/2',0.5
-4,2FSK,[223 255],'1/2',0.494674887892377
-3.8,2FSK,[223 255],'1/2',0.506446188340807
-3.6,2FSK,[223 255],'1/2',0.481782511210762
-3.4,2FSK,[223 255],'1/2',0.496076233183857
-3.2,2FSK,[223 255],'1/2',0.50140134529148
-3,2FSK,[223 255],'1/2',0.505325112107623
-2.8,2FSK,[223 255],'1/2',0.499439461883408
-2.6,2FSK,[223 255],'1/2',0.484585201793722
-2.4,2FSK,[223 255],'1/2',0.461322869955157
-2.2,2FSK,[223 255],'1/2',0.445908071748879
-2,2FSK,[223 255],'1/2',0.457959641255605
-1.8,2FSK,[223 255],'1/2',0.474495515695067
-1.6,2FSK,[223 255],'1/2',0.449831838565022
-1.4,2FSK,[223 255],'1/2',0.446468609865471
-1.2,2FSK,[223 255],'1/2',0.461603139013453
-1,2FSK,[223 255],'1/2',0.434136771300448
-0.799999999999999,2FSK,[223 255],'1/2',0.42572869955157
-0.6,2FSK,[223 255],'1/2',0.389293721973094
-0.399999999999999,2FSK,[223 255],'1/2',0.354820627802691
-0.199999999999999,2FSK,[223 255],'1/2',0.399383408071749
0,2FSK,[223 255],'1/2',0.383968609865471
0.200000000000001,2FSK,[223 255],'1/2',0.335201793721973
0.4,2FSK,[223 255],'1/2',0.343609865470852
0.600000000000001,2FSK,[223 255],'1/2',0.313621076233184
0.800000000000001,2FSK,[223 255],'1/2',0.264760837070254
1,2FSK,[223 255],'1/2',0.292414050822123
1.2,2FSK,[223 255],'1/2',0.214499252615845
1.4,2FSK,[223 255],'1/2',0.205904334828102
1.6,2FSK,[223 255],'1/2',0.171244394618834
1.8,2FSK,[223 255],'1/2',0.132174887892377
2,2FSK,[223 255],'1/2',0.132174887892377
2.2,2FSK,[223 255],'1/2',0.124551569506726
2.4,2FSK,[223 255],'1/2',0.0945707879564382
2.6,2FSK,[223 255],'1/2',0.0625311410064773
2.8,2FSK,[223 255],'1/2',0.0387518684603886
3,2FSK,[223 255],'1/2',0.0328537618335825
3.2,2FSK,[223 255],'1/2',0.0187406576980568
3.4,2FSK,[223 255],'1/2',0.0088974304220941
3.6,2FSK,[223 255],'1/2',0.00193289005721355
3.8,2FSK,[223 255],'1/2',0.000435687076798027
4,2FSK,[223 255],'1/2',0.000141849890608949
4.2,2FSK,[223 255],'1/2',1.89874675885256e-05
4.4,2FSK,[223 255],'1/2',2.64999109602992e-06
-10,2FSK,[223 255],'2/3',0.509529147982063
-9.8,2FSK,[223 255],'2/3',0.511491031390135
-9.6,2FSK,[223 255],'2/3',0.498038116591928
-9.4,2FSK,[223 255],'2/3',0.50420403587444
-9.2,2FSK,[223 255],'2/3',0.48402466367713
-9,2FSK,[223 255],'2/3',0.50420403587444
-8.8,2FSK,[223 255],'2/3',0.505044843049327
-8.6,2FSK,[223 255],'2/3',0.519058295964126
-8.4,2FSK,[223 255],'2/3',0.506446188340807
-8.2,2FSK,[223 255],'2/3',0.494955156950673
-8,2FSK,[223 255],'2/3',0.512331838565022
-7.8,2FSK,[223 255],'2/3',0.509248878923767
-7.6,2FSK,[223 255],'2/3',0.508408071748879
-7.4,2FSK,[223 255],'2/3',0.500560538116592
-7.2,2FSK,[223 255],'2/3',0.50140134529148
-7,2FSK,[223 255],'2/3',0.499439461883408
-6.8,2FSK,[223 255],'2/3',0.516255605381166
-6.6,2FSK,[223 255],'2/3',0.498038116591928
-6.4,2FSK,[223 255],'2/3',0.49719730941704
-6.2,2FSK,[223 255],'2/3',0.49719730941704
-6,2FSK,[223 255],'2/3',0.504764573991031
-5.8,2FSK,[223 255],'2/3',0.5
-5.6,2FSK,[223 255],'2/3',0.500280269058296
-5.4,2FSK,[223 255],'2/3',0.496917040358744
-5.2,2FSK,[223 255],'2/3',0.510930493273543
-5,2FSK,[223 255],'2/3',0.505044843049327
-4.8,2FSK,[223 255],'2/3',0.508968609865471
-4.6,2FSK,[223 255],'2/3',0.49859865470852
-4.4,2FSK,[223 255],'2/3',0.491591928251121
-4.2,2FSK,[223 255],'2/3',0.497757847533632
-4,2FSK,[223 255],'2/3',0.487948430493274
-3.8,2FSK,[223 255],'2/3',0.480381165919283
-3.6,2FSK,[223 255],'2/3',0.497757847533632
-3.4,2FSK,[223 255],'2/3',0.503923766816143
-3.2,2FSK,[223 255],'2/3',0.504484304932735
-3,2FSK,[223 255],'2/3',0.495235426008969
-2.8,2FSK,[223 255],'2/3',0.510089686098655
-2.6,2FSK,[223 255],'2/3',0.493834080717489
-2.4,2FSK,[223 255],'2/3',0.459360986547085
-2.2,2FSK,[223 255],'2/3',0.484585201793722
-2,2FSK,[223 255],'2/3',0.495515695067265
-1.8,2FSK,[223 255],'2/3',0.493553811659193
-1.6,2FSK,[223 255],'2/3',0.497477578475336
-1.4,2FSK,[223 255],'2/3',0.478979820627803
-1.2,2FSK,[223 255],'2/3',0.495795964125561
-1,2FSK,[223 255],'2/3',0.506726457399103
-0.799999999999999,2FSK,[223 255],'2/3',0.478699551569507
-0.6,2FSK,[223 255],'2/3',0.478139013452915
-0.399999999999999,2FSK,[223 255],'2/3',0.484304932735426
-0.199999999999999,2FSK,[223 255],'2/3',0.45067264573991
0,2FSK,[223 255],'2/3',0.481782511210762
0.200000000000001,2FSK,[223 255],'2/3',0.490470852017937
0.4,2FSK,[223 255],'2/3',0.455437219730942
0.600000000000001,2FSK,[223 255],'2/3',0.487387892376682
0.800000000000001,2FSK,[223 255],'2/3',0.436939461883408
1,2FSK,[223 255],'2/3',0.45627802690583
1.2,2FSK,[223 255],'2/3',0.422365470852018
1.4,2FSK,[223 255],'2/3',0.384809417040359
1.6,2FSK,[223 255],'2/3',0.384248878923767
1.8,2FSK,[223 255],'2/3',0.346132286995516
2,2FSK,[223 255],'2/3',0.348094170403587
2.2,2FSK,[223 255],'2/3',0.322029147982063
2.4,2FSK,[223 255],'2/3',0.328195067264574
2.6,2FSK,[223 255],'2/3',0.285687593423019
2.8,2FSK,[223 255],'2/3',0.24906576980568
3,2FSK,[223 255],'2/3',0.206464872944694
3.2,2FSK,[223 255],'2/3',0.155689461883408
3.4,2FSK,[223 255],'2/3',0.193946188340807
3.6,2FSK,[223 255],'2/3',0.163396860986547
3.8,2FSK,[223 255],'2/3',0.129596412556054
4,2FSK,[223 255],'2/3',0.0869634849455477
4.2,2FSK,[223 255],'2/3',0.0770039237668161
4.4,2FSK,[223 255],'2/3',0.0790358744394619
4.6,2FSK,[223 255],'2/3',0.0481128550074738
4.8,2FSK,[223 255],'2/3',0.0317146565966486
5,2FSK,[223 255],'2/3',0.0230467402552604
5.2,2FSK,[223 255],'2/3',0.0113565022421525
5.4,2FSK,[223 255],'2/3',0.00671978432628657
5.6,2FSK,[223 255],'2/3',0.00214023644516918
5.8,2FSK,[223 255],'2/3',0.000424588231067447
6,2FSK,[223 255],'2/3',0.000116178263222979
6.2,2FSK,[223 255],'2/3',2.18448213792645e-05
6.4,2FSK,[223 255],'2/3',3.90998686244414e-06
6.6,2FSK,[223 255],'2/3',4.09998622404629e-07
-10,2FSK,[223 255],'3/4',0.493273542600897
-9.8,2FSK,[223 255],'3/4',0.506446188340807
-9.6,2FSK,[223 255],'3/4',0.487668161434978
-9.4,2FSK,[223 255],'3/4',0.502522421524664
-9.2,2FSK,[223 255],'3/4',0.504484304932735
-9,2FSK,[223 255],'3/4',0.492993273542601
-8.8,2FSK,[223 255],'3/4',0.50140134529148
-8.6,2FSK,[223 255],'3/4',0.502242152466368
-8.4,2FSK,[223 255],'3/4',0.503923766816143
-8.2,2FSK,[223 255],'3/4',0.496917040358744
-8,2FSK,[223 255],'3/4',0.50420403587444
-7.8,2FSK,[223 255],'3/4',0.507567264573991
-7.6,2FSK,[223 255],'3/4',0.490470852017937
-7.4,2FSK,[223 255],'3/4',0.496636771300448
-7.2,2FSK,[223 255],'3/4',0.494674887892377
-7,2FSK,[223 255],'3/4',0.497477578475336
-6.8,2FSK,[223 255],'3/4',0.490470852017937
-6.6,2FSK,[223 255],'3/4',0.516816143497758
-6.4,2FSK,[223 255],'3/4',0.503923766816143
-6.2,2FSK,[223 255],'3/4',0.496917040358744
-6,2FSK,[223 255],'3/4',0.489910313901345
-5.8,2FSK,[223 255],'3/4',0.494955156950673
-5.6,2FSK,[223 255],'3/4',0.498318385650224
-5.4,2FSK,[223 255],'3/4',0.493273542600897
-5.2,2FSK,[223 255],'3/4',0.501961883408072
-5,2FSK,[223 255],'3/4',0.510089686098655
-4.8,2FSK,[223 255],'3/4',0.495515695067265
-4.6,2FSK,[223 255],'3/4',0.495795964125561
-4.4,2FSK,[223 255],'3/4',0.5
-4.2,2FSK,[223 255],'3/4',0.5
-4,2FSK,[223 255],'3/4',0.516255605381166
-3.8,2FSK,[223 255],'3/4',0.5
-3.6,2FSK,[223 255],'3/4',0.502522421524664
-3.4,2FSK,[223 255],'3/4',0.487387892376682
-3.2,2FSK,[223 255],'3/4',0.496356502242152
-3,2FSK,[223 255],'3/4',0.506726457399103
-2.8,2FSK,[223 255],'3/4',0.506446188340807
-2.6,2FSK,[223 255],'3/4',0.506726457399103
-2.4,2FSK,[223 255],'3/4',0.48822869955157
-2.2,2FSK,[223 255],'3/4',0.486547085201794
-2,2FSK,[223 255],'3/4',0.498038116591928
-1.8,2FSK,[223 255],'3/4',0.515695067264574
-1.6,2FSK,[223 255],'3/4',0.49859865470852
-1.4,2FSK,[223 255],'3/4',0.478139013452915
-1.2,2FSK,[223 255],'3/4',0.507006726457399
-1,2FSK,[223 255],'3/4',0.500280269058296
-0.799999999999999,2FSK,[223 255],'3/4',0.499439461883408
-0.6,2FSK,[223 255],'3/4',0.498318385650224
-0.399999999999999,2FSK,[223 255],'3/4',0.482343049327354
-0.199999999999999,2FSK,[223 255],'3/4',0.496076233183857
0,2FSK,[223 255],'3/4',0.505605381165919
0.200000000000001,2FSK,[223 255],'3/4',0.491311659192825
0.4,2FSK,[223 255],'3/4',0.492993273542601
0.600000000000001,2FSK,[223 255],'3/4',0.486266816143498
0.800000000000001,2FSK,[223 255],'3/4',0.504484304932735
1,2FSK,[223 255],'3/4',0.497757847533632
1.2,2FSK,[223 255],'3/4',0.476457399103139
1.4,2FSK,[223 255],'3/4',0.489630044843049
1.6,2FSK,[223 255],'3/4',0.477858744394619
1.8,2FSK,[223 255],'3/4',0.462724215246637
2,2FSK,[223 255],'3/4',0.452634529147982
2.2,2FSK,[223 255],'3/4',0.472813901345291
2.4,2FSK,[223 255],'3/4',0.469170403587444
2.6,2FSK,[223 255],'3/4',0.451233183856502
2.8,2FSK,[223 255],'3/4',0.437219730941704
3,2FSK,[223 255],'3/4',0.439461883408072
3.2,2FSK,[223 255],'3/4',0.444506726457399
3.4,2FSK,[223 255],'3/4',0.444226457399103
3.6,2FSK,[223 255],'3/4',0.425448430493274
3.8,2FSK,[223 255],'3/4',0.413677130044843
4,2FSK,[223 255],'3/4',0.422085201793722
4.2,2FSK,[223 255],'3/4',0.404428251121076
4.4,2FSK,[223 255],'3/4',0.368553811659193
4.6,2FSK,[223 255],'3/4',0.399943946188341
4.8,2FSK,[223 255],'3/4',0.370795964125561
5,2FSK,[223 255],'3/4',0.352858744394619
5.2,2FSK,[223 255],'3/4',0.309136771300448
5.4,2FSK,[223 255],'3/4',0.315582959641256
5.6,2FSK,[223 255],'3/4',0.362107623318386
5.8,2FSK,[223 255],'3/4',0.328195067264574
6,2FSK,[223 255],'3/4',0.280269058295964
6.2,2FSK,[223 255],'3/4',0.247384155455904
6.4,2FSK,[223 255],'3/4',0.247571001494768
6.6,2FSK,[223 255],'3/4',0.266816143497758
6.8,2FSK,[223 255],'3/4',0.279895366218236
7,2FSK,[223 255],'3/4',0.241405082212257
7.2,2FSK,[223 255],'3/4',0.314181614349776
7.4,2FSK,[223 255],'3/4',0.127242152466368
7.6,2FSK,[223 255],'3/4',0.078195067264574
7.8,2FSK,[223 255],'3/4',0.181474215246637
8,2FSK,[223 255],'3/4',0.0286154708520179
8.2,2FSK,[223 255],'3/4',0.0599215246636771
8.4,2FSK,[223 255],'3/4',0.010843513220968
8.6,2FSK,[223 255],'3/4',0.018785601745243
8.8,2FSK,[223 255],'3/4',0.0100123704963662
9,2FSK,[223 255],'3/4',0.0343173891380169
9.2,2FSK,[223 255],'3/4',0.00988174453927383
9.4,2FSK,[223 255],'3/4',0.00327291978076731
9.6,2FSK,[223 255],'3/4',0.00323744941485289
9.8,2FSK,[223 255],'3/4',0.0010959448946232
10,2FSK,[223 255],'3/4',0.000260681480987547
10.2,2FSK,[223 255],'3/4',0.000627335111617779
10.4,2FSK,[223 255],'3/4',0.000552243549446098
10.6,2FSK,[223 255],'3/4',0.000138303863154056
10.8,2FSK,[223 255],'3/4',0.000106937464505648
11,2FSK,[223 255],'3/4',0.000347117959306236
11.2,2FSK,[223 255],'3/4',0.000169625711243404
11.4,2FSK,[223 255],'3/4',5.16998262885837e-06
11.6,2FSK,[223 255],'3/4',7.26997557288208e-06
11.8,2FSK,[223 255],'3/4',7.00997644647914e-06
-10,2FSK,[223 255],'5/6',0.494394618834081
-9.8,2FSK,[223 255],'5/6',0.510369955156951
-9.6,2FSK,[223 255],'5/6',0.494674887892377
-9.4,2FSK,[223 255],'5/6',0.494394618834081
-9.2,2FSK,[223 255],'5/6',0.495235426008969
-9,2FSK,[223 255],'5/6',0.491872197309417
-8.8,2FSK,[223 255],'5/6',0.496636771300448
-8.6,2FSK,[223 255],'5/6',0.50420403587444
-8.4,2FSK,[223 255],'5/6',0.514013452914798
-8.2,2FSK,[223 255],'5/6',0.491311659192825
-8,2FSK,[223 255],'5/6',0.482343049327354
-7.8,2FSK,[223 255],'5/6',0.510650224215247
-7.6,2FSK,[223 255],'5/6',0.48822869955157
-7.4,2FSK,[223 255],'5/6',0.496636771300448
-7.2,2FSK,[223 255],'5/6',0.519899103139013
-7,2FSK,[223 255],'5/6',0.494394618834081
-6.8,2FSK,[223 255],'5/6',0.49859865470852
-6.6,2FSK,[223 255],'5/6',0.492152466367713
-6.4,2FSK,[223 255],'5/6',0.506165919282511
-6.2,2FSK,[223 255],'5/6',0.507006726457399
-6,2FSK,[223 255],'5/6',0.504484304932735
-5.8,2FSK,[223 255],'5/6',0.512051569506726
-5.6,2FSK,[223 255],'5/6',0.48822869955157
-5.4,2FSK,[223 255],'5/6',0.50420403587444
-5.2,2FSK,[223 255],'5/6',0.48682735426009
-5,2FSK,[223 255],'5/6',0.48822869955157
-4.8,2FSK,[223 255],'5/6',0.514013452914798
-4.6,2FSK,[223 255],'5/6',0.50280269058296
-4.4,2FSK,[223 255],'5/6',0.504764573991031
-4.2,2FSK,[223 255],'5/6',0.505885650224215
-4,2FSK,[223 255],'5/6',0.498878923766816
-3.8,2FSK,[223 255],'5/6',0.497757847533632
-3.6,2FSK,[223 255],'5/6',0.512331838565022
-3.4,2FSK,[223 255],'5/6',0.49859865470852
-3.2,2FSK,[223 255],'5/6',0.496917040358744
-3,2FSK,[223 255],'5/6',0.501681614349776
-2.8,2FSK,[223 255],'5/6',0.507847533632287
-2.6,2FSK,[223 255],'5/6',0.526345291479821
-2.4,2FSK,[223 255],'5/6',0.502242152466368
-2.2,2FSK,[223 255],'5/6',0.492432735426009
-2,2FSK,[223 255],'5/6',0.494114349775785
-1.8,2FSK,[223 255],'5/6',0.487668161434978
-1.6,2FSK,[223 255],'5/6',0.508968609865471
-1.4,2FSK,[223 255],'5/6',0.49719730941704
-1.2,2FSK,[223 255],'5/6',0.498878923766816
-1,2FSK,[223 255],'5/6',0.512892376681614
-0.799999999999999,2FSK,[223 255],'5/6',0.507847533632287
-0.6,2FSK,[223 255],'5/6',0.506446188340807
-0.399999999999999,2FSK,[223 255],'5/6',0.496076233183857
-0.199999999999999,2FSK,[223 255],'5/6',0.510930493273543
0,2FSK,[223 255],'5/6',0.491872197309417
0.200000000000001,2FSK,[223 255],'5/6',0.510089686098655
0.4,2FSK,[223 255],'5/6',0.514013452914798
0.600000000000001,2FSK,[223 255],'5/6',0.476737668161435
0.800000000000001,2FSK,[223 255],'5/6',0.490470852017937
1,2FSK,[223 255],'5/6',0.492713004484305
1.2,2FSK,[223 255],'5/6',0.505044843049327
1.4,2FSK,[223 255],'5/6',0.490190582959641
1.6,2FSK,[223 255],'5/6',0.482903587443946
1.8,2FSK,[223 255],'5/6',0.495515695067265
2,2FSK,[223 255],'5/6',0.492432735426009
2.2,2FSK,[223 255],'5/6',0.495515695067265
2.4,2FSK,[223 255],'5/6',0.50280269058296
2.6,2FSK,[223 255],'5/6',0.492152466367713
2.8,2FSK,[223 255],'5/6',0.495235426008969
3,2FSK,[223 255],'5/6',0.506726457399103
3.2,2FSK,[223 255],'5/6',0.483183856502242
3.4,2FSK,[223 255],'5/6',0.492993273542601
3.6,2FSK,[223 255],'5/6',0.505044843049327
3.8,2FSK,[223 255],'5/6',0.509809417040359
4,2FSK,[223 255],'5/6',0.497757847533632
4.2,2FSK,[223 255],'5/6',0.494955156950673
4.4,2FSK,[223 255],'5/6',0.506726457399103
4.6,2FSK,[223 255],'5/6',0.490470852017937
4.8,2FSK,[223 255],'5/6',0.458800448430493
5,2FSK,[223 255],'5/6',0.479820627802691
5.2,2FSK,[223 255],'5/6',0.48262331838565
5.4,2FSK,[223 255],'5/6',0.493273542600897
5.6,2FSK,[223 255],'5/6',0.494955156950673
5.8,2FSK,[223 255],'5/6',0.48822869955157
6,2FSK,[223 255],'5/6',0.479820627802691
6.2,2FSK,[223 255],'5/6',0.495515695067265
6.4,2FSK,[223 255],'5/6',0.455717488789238
6.6,2FSK,[223 255],'5/6',0.480661434977578
6.8,2FSK,[223 255],'5/6',0.471973094170404
7,2FSK,[223 255],'5/6',0.509809417040359
7.2,2FSK,[223 255],'5/6',0.46804932735426
7.4,2FSK,[223 255],'5/6',0.45627802690583
7.6,2FSK,[223 255],'5/6',0.427410313901345
7.8,2FSK,[223 255],'5/6',0.435257847533632
8,2FSK,[223 255],'5/6',0.454035874439462
8.2,2FSK,[223 255],'5/6',0.39377802690583
8.4,2FSK,[223 255],'5/6',0.404428251121076
8.6,2FSK,[223 255],'5/6',0.292600896860987
8.8,2FSK,[223 255],'5/6',0.318665919282511
9,2FSK,[223 255],'5/6',0.302410313901345
9.2,2FSK,[223 255],'5/6',0.329035874439462
9.4,2FSK,[223 255],'5/6',0.471692825112108
9.6,2FSK,[223 255],'5/6',0.341928251121076
9.8,2FSK,[223 255],'5/6',0.152326233183856
10,2FSK,[223 255],'5/6',0.147757847533632
10.2,2FSK,[223 255],'5/6',0.0681988041853513
10.4,2FSK,[223 255],'5/6',0.0831998718770019
10.6,2FSK,[223 255],'5/6',0.102298206278027
10.8,2FSK,[223 255],'5/6',0.0880745515695067
11,2FSK,[223 255],'5/6',0.0488719170403587
11.2,2FSK,[223 255],'5/6',0.0658377496942519
11.4,2FSK,[223 255],'5/6',0.0102511970814015
11.6,2FSK,[223 255],'5/6',0.0195387572069186
11.8,2FSK,[223 255],'5/6',0.0147608370702541
12,2FSK,[223 255],'5/6',0.00510607830576177
12.2,2FSK,[223 255],'5/6',0.0163256726457399
12.4,2FSK,[223 255],'5/6',0.00425890336204238
12.6,2FSK,[223 255],'5/6',0.00498092203603178
12.8,2FSK,[223 255],'5/6',0.00148131923870566
13,2FSK,[223 255],'5/6',0.00050753451234684
13.2,2FSK,[223 255],'5/6',0.00122820610488772
13.4,2FSK,[223 255],'5/6',0.000432660251800913
13.6,2FSK,[223 255],'5/6',0.000204122493375781
13.8,2FSK,[223 255],'5/6',0.000142872503962596
14,2FSK,[223 255],'5/6',9.49617515167502e-05
14.2,2FSK,[223 255],'5/6',5.18776600270179e-05
14.4,2FSK,[223 255],'5/6',3.03975308793031e-05
14.6,2FSK,[223 255],'5/6',3.84147361491099e-05
14.8,2FSK,[223 255],'5/6',8.23997231369303e-06
15,2FSK,[223 255],'5/6',6.82997705127711e-06
15.2,2FSK,[223 255],'5/6',6.32997873127146e-06
-10,2FSK,[223 255],'7/8',0.508127802690583
-9.8,2FSK,[223 255],'7/8',0.489349775784753
-9.6,2FSK,[223 255],'7/8',0.505325112107623
-9.4,2FSK,[223 255],'7/8',0.49859865470852
-9.2,2FSK,[223 255],'7/8',0.505885650224215
-9,2FSK,[223 255],'7/8',0.490190582959641
-8.8,2FSK,[223 255],'7/8',0.48822869955157
-8.6,2FSK,[223 255],'7/8',0.505325112107623
-8.4,2FSK,[223 255],'7/8',0.498038116591928
-8.2,2FSK,[223 255],'7/8',0.498318385650224
-8,2FSK,[223 255],'7/8',0.487668161434978
-7.8,2FSK,[223 255],'7/8',0.48402466367713
-7.6,2FSK,[223 255],'7/8',0.500840807174888
-7.4,2FSK,[223 255],'7/8',0.487387892376682
-7.2,2FSK,[223 255],'7/8',0.500560538116592
-7,2FSK,[223 255],'7/8',0.495235426008969
-6.8,2FSK,[223 255],'7/8',0.521860986547085
-6.6,2FSK,[223 255],'7/8',0.494394618834081
-6.4,2FSK,[223 255],'7/8',0.487387892376682
-6.2,2FSK,[223 255],'7/8',0.492713004484305
-6,2FSK,[223 255],'7/8',0.504764573991031
-5.8,2FSK,[223 255],'7/8',0.492432735426009
-5.6,2FSK,[223 255],'7/8',0.48402466367713
-5.4,2FSK,[223 255],'7/8',0.497477578475336
-5.2,2FSK,[223 255],'7/8',0.499439461883408
-5,2FSK,[223 255],'7/8',0.497757847533632
-4.8,2FSK,[223 255],'7/8',0.507567264573991
-4.6,2FSK,[223 255],'7/8',0.496076233183857
-4.4,2FSK,[223 255],'7/8',0.504764573991031
-4.2,2FSK,[223 255],'7/8',0.485986547085202
-4,2FSK,[223 255],'7/8',0.5
-3.8,2FSK,[223 255],'7/8',0.506446188340807
-3.6,2FSK,[223 255],'7/8',0.48822869955157
-3.4,2FSK,[223 255],'7/8',0.484865470852018
-3.2,2FSK,[223 255],'7/8',0.504484304932735
-3,2FSK,[223 255],'7/8',0.505885650224215
-2.8,2FSK,[223 255],'7/8',0.506726457399103
-2.6,2FSK,[223 255],'7/8',0.488789237668161
-2.4,2FSK,[223 255],'7/8',0.487668161434978
-2.2,2FSK,[223 255],'7/8',0.500280269058296
-2,2FSK,[223 255],'7/8',0.493273542600897
-1.8,2FSK,[223 255],'7/8',0.495235426008969
-1.6,2FSK,[223 255],'7/8',0.48262331838565
-1.4,2FSK,[223 255],'7/8',0.50140134529148
-1.2,2FSK,[223 255],'7/8',0.488789237668161
-1,2FSK,[223 255],'7/8',0.480381165919283
-0.799999999999999,2FSK,[223 255],'7/8',0.488508968609865
-0.6,2FSK,[223 255],'7/8',0.471973094170404
-0.399999999999999,2FSK,[223 255],'7/8',0.473094170403587
-0.199999999999999,2FSK,[223 255],'7/8',0.477298206278027
0,2FSK,[223 255],'7/8',0.505325112107623
0.200000000000001,2FSK,[223 255],'7/8',0.478699551569507
0.4,2FSK,[223 255],'7/8',0.485145739910314
0.600000000000001,2FSK,[223 255],'7/8',0.495235426008969
0.800000000000001,2FSK,[223 255],'7/8',0.473934977578475
1,2FSK,[223 255],'7/8',0.48542600896861
1.2,2FSK,[223 255],'7/8',0.455156950672646
1.4,2FSK,[223 255],'7/8',0.48402466367713
1.6,2FSK,[223 255],'7/8',0.459641255605381
1.8,2FSK,[223 255],'7/8',0.443946188340807
2,2FSK,[223 255],'7/8',0.454035874439462
2.2,2FSK,[223 255],'7/8',0.431053811659193
2.4,2FSK,[223 255],'7/8',0.422085201793722
2.6,2FSK,[223 255],'7/8',0.406390134529148
2.8,2FSK,[223 255],'7/8',0.396020179372197
3,2FSK,[223 255],'7/8',0.416479820627803
3.2,2FSK,[223 255],'7/8',0.411715246636771
3.4,2FSK,[223 255],'7/8',0.423206278026906
3.6,2FSK,[223 255],'7/8',0.403307174887892
3.8,2FSK,[223 255],'7/8',0.339966367713004
4,2FSK,[223 255],'7/8',0.341367713004484
4.2,2FSK,[223 255],'7/8',0.292881165919283
4.4,2FSK,[223 255],'7/8',0.334080717488789
4.6,2FSK,[223 255],'7/8',0.322029147982063
4.8,2FSK,[223 255],'7/8',0.264200298953662
5,2FSK,[223 255],'7/8',0.265134529147982
5.2,2FSK,[223 255],'7/8',0.239723467862481
5.4,2FSK,[223 255],'7/8',0.238602391629297
5.6,2FSK,[223 255],'7/8',0.213004484304933
5.8,2FSK,[223 255],'7/8',0.187780269058296
6,2FSK,[223 255],'7/8',0.17432735426009
6.2,2FSK,[223 255],'7/8',0.170263452914798
6.4,2FSK,[223 255],'7/8',0.152326233183856
6.6,2FSK,[223 255],'7/8',0.142516816143498
6.8,2FSK,[223 255],'7/8',0.127578475336323
7,2FSK,[223 255],'7/8',0.0982810164424514
7.2,2FSK,[223 255],'7/8',0.105474588938715
7.4,2FSK,[223 255],'7/8',0.0825592568866111
7.6,2FSK,[223 255],'7/8',0.0850416399743754
7.8,2FSK,[223 255],'7/8',0.0637144992526158
8,2FSK,[223 255],'7/8',0.0440422805893658
8.2,2FSK,[223 255],'7/8',0.046898355754858
8.4,2FSK,[223 255],'7/8',0.034687417567924
8.6,2FSK,[223 255],'7/8',0.0311836204861931
8.8,2FSK,[223 255],'7/8',0.0257847533632287
9,2FSK,[223 255],'7/8',0.018154202227687
9.2,2FSK,[223 255],'7/8',0.0104769669792091
9.4,2FSK,[223 255],'7/8',0.00594170403587444
9.6,2FSK,[223 255],'7/8',0.00372831602548973
9.8,2FSK,[223 255],'7/8',0.00232578113698828
10,2FSK,[223 255],'7/8',0.000963483867071311
10.2,2FSK,[223 255],'7/8',0.000416352255615354
10.4,2FSK,[223 255],'7/8',0.000176566863509938
10.6,2FSK,[223 255],'7/8',7.36682106937214e-05
10.8,2FSK,[223 255],'7/8',4.52562202355004e-05
11,2FSK,[223 255],'7/8',1.39244015097937e-05
11.2,2FSK,[223 255],'7/8',1.32999553121502e-06
-10,2FSK,[239 255],'1/2',0.5
-9.8,2FSK,[239 255],'1/2',0.503399581589958
-9.6,2FSK,[239 255],'1/2',0.498169456066946
-9.4,2FSK,[239 255],'1/2',0.487186192468619
-9.2,2FSK,[239 255],'1/2',0.498430962343096
-9,2FSK,[239 255],'1/2',0.515428870292887
